"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.986,
"SEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.986,
"SEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.986,
"SEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.986,
"SEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.986,
"SEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.986,
"SEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.986,
"SEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.986,
"SEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.986,
"SEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.986,
"SLE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.911,
"SLE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.911,
"SLE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.924,
"SLE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.924,
"SLE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.93,
"SLE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.93,
"SLE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.93,
"SLE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.93,
"SLE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.93,
"SLE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.93,
"SLE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.93,
"SLE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.93,
"SLE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.93,
"SLE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.93,
"SGP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"SGP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"SGP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"SGP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"SGP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"SGP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"SGP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"SGP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"SGP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"SGP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"SGP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"SGP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"SGP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"SGP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"SVN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"SVN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"SVN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"SVN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"SVN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"SVN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"SVN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.991,
"SVN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.991,
"SVN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.97,
"SVN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.97,
"SVN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.924,
"SVN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.918,
"SVN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.961,
"SVN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.961,
"SOM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.791,
"SOM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.791,
"SOM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.797,
"SOM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.797,
"SOM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.802,
"SOM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.802,
"SOM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.802,
"SOM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.802,
"SOM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.802,
"SOM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.802,
"SOM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.802,
"SOM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.802,
"SOM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.802,
"SOM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.802,
"ZAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.997,
"ZAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.997,
"ZAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.997,
"ZAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.997,
"ZAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.996,
"ZAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.996,
"ZAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.996,
"ZAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.996,
"ZAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.996,
"ZAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.996,
"ZAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.996,
"ZAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.996,
"ZAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.996,
"ZAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.996,
"LKA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.937,
"LKA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.937,
"LKA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.944,
"LKA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.944,
"LKA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.942,
"LKA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.942,
"LKA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.942,
"LKA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.942,
"LKA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.942,
"LKA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.942,
"LKA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.942,
"LKA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.942,
"LKA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.942,
"LKA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.942,
"SDN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.999,
"SDN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.999,
"SDN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.999,
"SDN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.999,
"SDN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.999,
"SDN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.999,
"SDN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.999,
"SDN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.999,
"SDN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.999,
"SDN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.999,
"SDN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.999,
"SDN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.999,
"SDN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.999,
"SDN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.999,
"SWZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"SWZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"SWZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"SWZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"SWZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"SWZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"SWZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"SWZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"SWZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"SWZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"SWZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"SWZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"SWZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"SWZ","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"SYR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"SYR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"SYR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"SYR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"SYR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"SYR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"SYR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"SYR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"SYR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"SYR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"SYR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"SYR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"SYR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"SYR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"TJK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"TJK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"TJK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"TJK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"TJK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"TJK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"TJK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"TJK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"TJK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"TJK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"TJK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"TJK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"TJK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"TJK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"TZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.969,
"TZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.969,
"TZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.973,
"TZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.973,
"TZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.979,
"TZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.979,
"TZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.979,
"TZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.979,
"TZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.979,
"TZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.979,
"TZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.979,
"TZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.979,
"TZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.979,
"TZA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.979,
"THA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.83,
"THA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.83,
"THA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.804,
"THA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.804,
"THA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.734,
"THA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.734,
"THA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.734,
"THA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.734,
"THA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.734,
"THA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.734,
"THA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.734,
"THA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.734,
"THA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.734,
"THA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.734,
"TLS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"TLS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"TLS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"TLS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"TLS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"TLS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"TLS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"TLS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"TLS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"TLS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"TLS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"TLS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"TLS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"TLS","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"TGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"TGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"TGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"TGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"TGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"TGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"TGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"TGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"TGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"TGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"TGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"TGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"TGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"TGO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"TTO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.471,
"TTO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.471,
"TTO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.5,
"TTO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.5,
"TTO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.484,
"TTO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.484,
"TTO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.484,
"TTO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.484,
"TTO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.484,
"TTO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.484,
"TTO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.484,
"TTO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.484,
"TTO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.484,
"TTO","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.484,
"TUN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.559,
"TUN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.559,
"TUN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.588,
"TUN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.588,
"TUN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.62,
"TUN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.62,
"TUN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.62,
"TUN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.62,
"TUN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.62,
"TUN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.62,
"TUN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.62,
"TUN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.62,
"TUN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.62,
"TUN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.62,
"TKM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.958,
"TKM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.971,
"TKM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"TKM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"TKM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"TKM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"TKM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"TKM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"TKM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"TKM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"TKM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"TKM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"TKM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"TKM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"UGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"UGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"UGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"UGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"UGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"UGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"UGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"UGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"UGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"UGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"UGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"UGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"UGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"UGA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"UKR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",98.407,
"UKR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",98.394,
"UKR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.954,
"UKR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.954,
"UKR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.922,
"UKR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.825,
"UKR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.897,
"UKR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.653,
"UKR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.55,
"UKR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.51,
"UKR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",96.701,
"UKR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",96.832,
"UKR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",96.503,
"UKR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",96.299,
"ARE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",98.637,
"ARE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",98.637,
"ARE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.008,
"ARE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.008,
"ARE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.303,
"ARE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.303,
"ARE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.303,
"ARE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.303,
"ARE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.303,
"ARE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.303,
"ARE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.303,
"ARE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.303,
"ARE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.303,
"ARE","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.303,
"URY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",42.488,
"URY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",39.985,
"URY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",38.233,
"URY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",23.058,
"URY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",28.792,
"URY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",30.711,
"URY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",25.285,
"URY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",45.605,
"URY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",33.79,
"URY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",33.997,
"URY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",33.222,
"URY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",27.69,
"URY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",27.755,
"URY","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",26.537,
"UZB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"UZB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"UZB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"UZB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"UZB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"UZB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"UZB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"UZB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"UZB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"UZB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"UZB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"UZB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"UZB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"UZB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"VEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.799,
"VEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.799,
"VEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.779,
"VEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.779,
"VEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.749,
"VEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.749,
"VEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.749,
"VEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.749,
"VEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.749,
"VEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.749,
"VEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.749,
"VEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.749,
"VEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.749,
"VEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.749,
"VNM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.364,
"VNM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.154,
"VNM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.355,
"VNM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.355,
"VNM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.357,
"VNM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",98.259,
